Sample,P,Se,Cu,Mo,Mn,Ca,K,Zn,Mg,Na,Pb,Cd,As,Ni,Cr,Hg,geometry,pH,%OM,Type
561363,280,0.5,11.7,0.27,229,0.15,0.23,33,0.23,0.01,14.0,0.06,0.6,23.3,32.0,0.04,POINT (-6.618949387046553 54.47597159927141),4.15,36.06,Clay
561364,480,0.5,10.6,0.35,868,0.13,0.13,34,0.17,0.02,10.4,0.1,1.3,16.4,25.0,0.04,POINT (-6.677391441282536 54.423700091816),4.77,7.62,Clay
561365,360,0.5,9.3,0.22,189,0.47,0.14,37,0.28,0.02,11.4,0.13,1.5,24.0,39.0,0.04,POINT (-6.537988423009558 54.487641938659905),6.85,7.8,Sand
561367,610,0.5,21.2,0.34,427,0.23,0.16,50,0.22,0.02,10.6,0.08,1.3,17.3,25.0,0.04,POINT (-6.6690721994639555 54.47072139745903),5.21,6.44,Silt
561368,210,0.5,28.1,0.39,145,0.55,0.26,54,0.64,0.02,20.5,0.09,3.1,53.2,51.0,0.04,POINT (-6.60291105154634 54.46494333126018),5.18,14.98,Silt
561369,320,0.5,11.9,0.22,217,0.43,0.13,35,0.31,0.03,12.2,0.14,0.9,29.3,49.0,0.04,POINT (-6.516262012171379 54.43092882878569),5.01,9.47,Silt
561370,310,0.5,37.1,0.3,196,0.5,0.14,53,0.72,0.03,11.5,0.23,1.6,65.9,80.0,0.06,POINT (-6.481614671257004 54.426482142119276),4.91,11.82,Clay
561372,300,0.5,10.5,0.18,108,0.26,0.09,18,0.09,0.02,13.8,0.1,0.7,9.5,15.0,0.05,POINT (-6.602680499317288 54.50111084255027),5.58,9.11,Silt
561373,260,0.5,18.9,0.24,287,0.3,0.14,56,0.54,0.03,10.6,0.12,1.0,49.9,64.0,0.04,POINT (-6.4568444708215385 54.466049839187576),4.7,13.77,Clay
561374,1960,0.5,46.7,0.48,191,2.16,0.05,87,0.12,0.02,24.0,0.36,2.1,11.8,14.0,0.11,POINT (-6.544677573893786 54.50393916742853),5.41,49.21,Silt
561375,510,0.5,27.9,0.38,236,0.18,0.14,41,0.25,0.02,26.4,0.13,2.0,24.9,31.0,0.08,POINT (-6.776533187872075 54.498216242571786),4.74,9.48,Clay
561376,310,0.5,10.9,0.41,232,0.15,0.12,29,0.22,0.02,10.4,0.12,1.7,23.0,28.0,0.04,POINT (-6.643272389547167 54.41086947394167),4.66,8.87,Clay
561377,460,0.5,29.3,0.31,212,0.15,0.12,35,0.15,0.02,13.8,0.08,1.5,15.3,22.0,0.04,POINT (-6.649899168115186 54.477273700698916),4.77,6.32,Clay
561378,790,0.5,22.4,0.81,611,0.85,0.12,69,0.32,0.01,16.5,0.5,8.6,35.1,48.0,0.1,POINT (-6.562149485120845 54.41916645863658),5.75,17.38,Loam
561379,220,0.5,10.4,0.23,345,0.2,0.19,25,0.24,0.02,9.0,0.07,1.7,20.8,36.0,0.03,POINT (-6.778219639804566 54.4235585042606),5.82,5.58,Loam
561380,340,0.5,7.9,0.42,877,0.08,0.13,35,0.17,0.02,11.6,0.1,2.7,20.5,32.0,0.04,POINT (-6.653996756863061 54.492017374785455),4.66,7.79,Clay
561381,680,1.0,30.1,1.08,747,1.48,0.03,13,0.19,0.005,14.3,1.57,1.7,28.5,23.0,0.09,POINT (-6.477949716945946 54.48250732477594),4.93,52.2,Silt
561382,520,0.5,21.3,0.4,419,0.43,0.21,68,0.29,0.02,19.5,0.24,2.4,29.1,36.0,0.1,POINT (-6.6819016842038685 54.40846737492903),5.89,9.83,Loam
561383,230,0.5,19.2,0.22,580,0.29,0.16,36,0.39,0.02,9.2,0.08,1.5,38.2,57.0,0.03,POINT (-6.739374876883706 54.42067063408197),5.85,4.26,Loam
561384,470,0.5,14.9,0.41,284,0.26,0.12,40,0.2,0.02,13.9,0.18,2.2,21.3,31.0,0.04,POINT (-6.778271166653109 54.47721141224239),4.88,9.33,Clay
561385,350,0.5,15.1,0.34,65,0.71,0.13,24,0.25,0.02,15.1,0.18,3.8,26.6,28.0,0.07,POINT (-6.682735926588334 54.4400826640205),5.15,40.97,Silt
561386,1620,0.5,30.0,0.94,539,0.86,0.16,67,0.19,0.02,13.0,0.23,1.6,17.0,24.0,0.05,POINT (-6.667238885006771 54.43126990982626),6.76,11.82,Sand
561387,260,0.5,11.6,0.28,194,0.13,0.12,22,0.18,0.02,10.7,0.08,0.4,18.1,27.0,0.04,POINT (-6.774159494519229 54.46149274624257),4.52,7.28,Clay
561388,370,0.5,8.7,0.39,294,0.14,0.11,32,0.14,0.01,13.2,0.13,1.5,14.8,25.0,0.06,POINT (-6.638710455740639 54.48760566250537),4.5,6.92,Clay
561389,240,0.5,16.7,0.45,382,0.14,0.16,33,0.3,0.02,15.7,0.09,1.9,25.3,37.0,0.05,POINT (-6.7863991763735125 54.46529974700502),4.48,6.46,Clay
561390,400,0.5,10.8,0.35,202,0.47,0.21,45,0.32,0.01,18.9,0.11,2.9,26.4,41.0,0.04,POINT (-6.680690139597912 54.49170979598098),5.82,11.28,Loam
561391,80,0.5,6.9,0.15,145,0.17,0.16,33,0.21,0.02,11.6,0.05,0.5,20.1,34.0,0.03,POINT (-6.619820654093399 54.457429286291166),5.39,9.61,Silt
561392,320,0.5,28.6,0.24,547,0.57,0.12,48,0.63,0.03,24.8,0.17,1.2,69.8,84.0,0.08,POINT (-6.463352893026597 54.43807460363424),6.3,11.88,Sand
561393,640,0.5,12.7,0.18,124,0.23,0.13,30,0.41,0.02,11.4,0.12,1.3,28.6,32.0,0.07,POINT (-6.991138058261158 54.50013523192427),4.65,19.63,Clay
561394,170,0.5,22.7,0.16,252,0.42,0.11,46,0.84,0.03,7.6,0.08,0.5,70.7,91.0,0.03,POINT (-6.471149552119843 54.45881962827763),6.09,8.94,Loam
561395,560,0.5,4.7,0.22,22,1.47,0.1,20,0.16,0.03,12.6,0.14,0.05,2.2,2.0,0.05,POINT (-6.5605874579076335 54.49314203351726),4.85,89.95,Clay
561397,2490,2.0,97.2,0.68,610,2.2,0.07,80,0.53,0.06,29.6,0.92,4.8,91.2,63.0,0.2,POINT (-6.454653720456482 54.444378465665956),5.44,35.87,Silt
561398,1170,2.0,59.9,1.2,312,1.24,0.06,22,0.19,0.005,27.6,2.05,2.9,47.1,50.0,0.19,POINT (-6.437412285801916 54.43646596750585),5.26,32.74,Silt
561399,1080,1.0,13.6,1.24,9500,0.35,0.14,104,0.46,0.01,21.2,0.46,10.2,55.6,57.0,0.07,POINT (-6.7117191936569105 54.406983421582204),5.3,10.78,Silt
561400,420,0.5,25.6,1.0,840,0.61,0.22,42,0.38,0.02,14.6,0.31,2.5,37.8,37.0,0.09,POINT (-6.54358291023006 54.409249856370124),5.88,6.18,Loam
561401,600,0.5,10.6,0.44,462,0.11,0.12,30,0.15,0.02,9.1,0.08,1.0,13.7,26.0,0.04,POINT (-6.7760413668682355 54.38705219106119),4.83,6.79,Clay
561402,600,0.5,24.0,0.57,571,0.21,0.24,81,0.6,0.02,27.4,0.36,4.4,37.3,49.0,0.04,POINT (-6.29458099685148 54.258665729149065),4.68,8.34,Clay
561403,290,0.5,35.9,0.29,852,0.45,0.1,61,0.94,0.02,9.8,0.15,0.8,88.8,119.0,0.04,POINT (-6.5010508904691475 54.40394958728156),4.95,8.75,Silt
561404,380,0.5,24.7,0.3,717,0.36,0.1,58,0.53,0.02,14.3,0.15,1.4,53.5,86.0,0.1,POINT (-6.492559060982925 54.4540574648718),5.0,9.72,Silt
561405,490,0.5,16.6,0.54,553,0.18,0.21,56,0.48,0.04,28.1,0.08,1.3,22.6,31.0,0.27,POINT (-6.328657705492905 54.18751571397025),4.59,7.23,Clay
561406,390,0.5,33.4,1.21,600,0.17,0.47,99,0.94,0.02,30.2,0.15,3.4,43.0,80.0,0.03,POINT (-6.279743240329155 54.249029665530365),4.6,9.01,Clay
561407,290,0.5,27.1,0.27,880,0.42,0.09,59,0.65,0.02,10.6,0.13,0.4,65.8,125.0,0.04,POINT (-6.5102367201258335 54.39185351512339),4.95,8.26,Silt
561408,750,0.5,23.4,0.34,648,0.38,0.54,73,0.94,0.04,13.9,0.09,1.5,39.9,45.0,0.02,POINT (-6.313093607495492 54.191252045435824),5.92,4.49,Loam
561409,450,0.5,21.3,0.71,409,0.14,0.17,51,0.45,0.03,29.1,0.1,1.3,19.2,31.0,0.04,POINT (-6.289073403064956 54.20005984566327),4.37,8.69,Clay
561412,380,0.5,16.3,0.51,685,0.18,0.21,103,0.78,0.02,34.0,0.14,9.3,41.4,60.0,0.04,POINT (-6.301489132812993 54.280255063951564),4.56,7.33,Clay
561413,210,0.5,19.4,0.15,242,0.33,0.09,48,0.55,0.02,11.0,0.12,1.4,42.3,69.0,0.03,POINT (-6.4219578997829965 54.46240073301686),4.91,9.35,Clay
561414,490,0.5,30.9,0.63,408,0.32,0.41,155,1.11,0.03,57.8,0.44,4.1,49.1,68.0,0.03,POINT (-6.293771195696621 54.237027624483105),5.76,8.32,Loam
561415,910,4.0,64.1,0.87,368,1.2,0.14,35,0.26,0.005,17.4,0.89,4.6,37.8,43.0,0.14,POINT (-6.608931129890335 54.397038243231314),5.22,18.88,Silt
561416,500,0.5,24.6,0.19,243,0.58,0.17,42,0.47,0.005,20.5,0.24,2.7,44.5,58.0,0.08,POINT (-6.571918489925739 54.449676126431974),5.18,16.84,Silt
561417,260,0.5,14.9,0.25,279,0.54,0.16,39,0.43,0.02,11.2,0.11,2.4,35.6,56.0,0.04,POINT (-6.561799051536268 54.43928705980077),6.07,7.29,Loam
561418,140,0.5,17.3,0.14,338,0.33,0.12,42,0.54,0.01,9.4,0.08,1.4,43.2,73.0,0.03,POINT (-6.513949835862071 54.46796965296409),5.43,12.68,Silt
561419,350,0.5,26.1,0.44,425,0.18,0.19,63,0.72,0.02,12.7,0.15,3.3,51.0,49.0,0.05,POINT (-6.592059380772212 54.38793920842643),4.54,8.04,Clay
561420,760,0.5,24.2,0.65,792,0.31,0.35,116,0.94,0.02,29.0,0.18,4.5,40.7,53.0,0.05,POINT (-6.335029694733338 54.22792817625467),4.82,9.83,Clay
561421,650,0.5,46.4,0.34,111,1.37,0.03,36,0.15,0.005,26.5,0.25,2.4,16.6,19.0,0.11,POINT (-6.482187071595223 54.50223622051838),4.96,50.72,Silt
561423,310,0.5,27.1,0.23,172,0.4,0.11,47,0.47,0.02,13.3,0.1,1.9,40.6,58.0,0.05,POINT (-6.430449234138547 54.50686719994443),5.48,9.92,Silt
561424,390,0.5,11.1,1.36,1760,0.12,0.12,35,0.44,0.04,12.8,0.11,1.3,17.7,31.0,0.06,POINT (-6.30996319124968 54.21013940916537),4.34,9.31,Clay
561425,500,0.5,15.1,0.68,446,0.13,0.23,47,0.57,0.04,15.1,0.11,2.2,18.3,27.0,0.06,POINT (-6.280295915774506 54.17488464804123),4.28,10.32,Clay
561426,390,0.5,14.2,0.64,355,5.83,0.14,28,0.52,0.02,7.1,0.18,3.5,29.9,28.0,0.02,POINT (-6.623703881013684 54.387181153837915),6.77,16.92,Sand
561427,570,0.5,37.0,0.47,903,0.33,0.13,61,0.92,0.02,9.2,0.15,3.9,84.1,88.0,0.04,POINT (-6.352452240087845 54.271744025372236),5.75,9.76,Loam
561428,1110,1.0,70.6,0.6,494,1.06,0.13,87,0.44,0.01,23.2,1.42,8.8,55.6,63.0,0.28,POINT (-6.611555664793975 54.42872890425717),5.11,18.55,Silt
561429,1350,0.5,38.6,0.86,1120,0.34,0.26,97,0.85,0.02,23.6,0.31,12.6,43.5,55.0,0.07,POINT (-6.364150832617506 54.249630112248916),5.11,84.73,Silt
561431,500,1.0,82.4,2.03,585,2.14,0.02,40,0.21,0.02,18.2,2.03,6.9,41.8,17.0,0.1,POINT (-6.326743455477172 54.25496559909274),5.58,10.67,Silt
561432,300,0.5,22.4,0.66,860,0.39,0.23,37,0.47,0.01,10.2,0.2,3.3,43.3,47.0,0.04,POINT (-6.618623078968401 54.40736462435046),5.97,6.49,Loam
561433,450,0.5,22.2,0.64,702,0.18,0.28,66,0.87,0.02,15.7,0.12,3.1,47.0,52.0,0.03,POINT (-6.31702649819314 54.22001389250922),4.91,10.35,Clay
561434,250,0.5,81.0,0.17,1180,0.85,0.11,56,2.76,0.04,4.9,0.11,1.3,253.0,198.0,0.02,POINT (-6.524676348539417 54.384600786730445),5.47,11.27,Silt
561435,850,0.5,61.9,0.77,745,0.59,0.19,163,0.76,0.04,67.0,0.35,4.5,64.6,68.0,0.2,POINT (-6.457535120388875 54.42924064441975),5.65,8.52,Loam
561436,1690,0.5,33.2,0.46,426,3.08,0.05,52,0.31,0.01,16.7,0.27,2.8,21.2,20.0,0.1,POINT (-6.419879085585119 54.50112323912126),5.65,49.57,Loam
561437,1690,0.5,51.3,0.56,398,1.14,0.17,97,0.82,0.03,42.4,0.4,5.9,63.8,69.0,0.24,POINT (-6.509947035583249 54.450365029620656),6.59,13.2,Sand
561438,340,0.5,27.8,0.29,501,0.37,0.1,55,0.5,0.02,16.5,0.12,1.9,43.7,64.0,0.29,POINT (-6.470490016127972 54.40165257246967),5.06,7.43,Silt
561439,720,0.5,29.2,0.58,716,0.28,0.2,64,0.76,0.01,15.5,0.17,4.7,44.8,57.0,0.06,POINT (-6.566077125786747 54.3874177091387),4.68,7.22,Clay
561440,1050,1.0,43.3,0.9,384,0.74,0.05,47,0.21,0.005,25.2,0.68,3.7,41.8,42.0,0.14,POINT (-6.431742700739713 54.47551958341158),4.57,45.72,Clay
561441,1120,2.0,68.0,1.05,1430,1.74,0.11,73,0.38,0.01,24.1,1.26,9.1,59.7,50.0,0.22,POINT (-6.620767922014395 54.425591174251046),5.44,20.84,Silt
561442,620,0.5,20.9,0.61,957,0.22,0.19,60,0.59,0.03,19.5,0.11,2.9,22.4,34.0,0.06,POINT (-6.3359571876064615 54.21402342797545),4.59,7.12,Clay
561443,340,0.5,26.2,0.42,509,0.25,0.21,63,0.82,0.02,15.7,0.12,5.4,47.0,60.0,0.03,POINT (-6.326184682991771 54.23997111290155),4.88,8.07,Clay
561444,580,0.5,22.3,0.88,970,0.28,0.17,73,0.76,0.01,19.5,0.25,20.3,38.4,51.0,0.29,POINT (-6.3549137126522215 54.24193914780816),5.8,7.2,Loam
561445,590,1.0,28.5,1.17,423,4.38,0.18,51,0.67,0.02,16.5,0.34,8.7,52.6,42.0,0.07,POINT (-6.612220405909 54.409519286653115),6.44,17.71,Sand
561446,460,0.5,24.5,0.32,554,0.67,0.22,48,0.65,0.02,13.4,0.25,3.0,56.7,47.0,0.05,POINT (-6.589322018748551 54.421499448028136),5.13,16.46,Silt
561447,670,0.5,49.9,1.33,1020,0.17,0.17,68,0.42,0.04,22.8,0.15,3.1,15.5,25.0,0.09,POINT (-6.298325015485175 54.16549094960145),5.57,9.11,Silt
561448,310,0.5,31.1,0.27,776,0.57,0.12,49,0.83,0.03,13.2,0.11,2.5,64.0,73.0,0.04,POINT (-6.419063421702916 54.42947084716742),6.67,3.02,Sand
561449,500,0.5,32.3,0.25,771,0.75,0.18,62,1.12,0.02,11.0,0.33,2.7,80.8,87.0,0.04,POINT (-6.524315549200212 54.45509645899349),5.93,11.53,Loam
561450,420,0.5,29.9,0.78,496,0.12,0.26,98,0.72,0.03,27.5,0.15,3.0,29.5,45.0,0.04,POINT (-6.287833174840125 54.22226200956527),4.38,10.76,Clay
561451,290,0.5,23.0,0.19,378,0.36,0.12,53,0.56,0.02,12.2,0.11,1.7,46.6,69.0,0.03,POINT (-6.417373058021022 54.4828880950206),5.26,9.64,Silt
561452,580,0.5,19.8,0.46,701,0.1,0.23,84,0.79,0.03,15.5,0.09,3.5,46.4,51.0,0.09,POINT (-6.342414972633868 54.195172339304484),4.18,11.09,Clay
561453,1190,0.5,27.4,0.53,610,0.26,0.15,87,0.83,0.01,23.1,0.41,7.9,40.6,64.0,0.05,POINT (-6.334977734102388 54.26653529561014),5.01,10.23,Silt
561454,1000,1.0,52.3,0.51,625,1.92,0.12,54,0.37,0.005,25.0,0.8,3.7,56.9,63.0,0.14,POINT (-6.625965136839321 54.4434031775952),6.27,9.24,Sand
561455,560,0.5,27.4,0.68,594,0.38,0.25,121,0.78,0.02,42.2,0.26,3.9,32.4,53.0,0.04,POINT (-6.27784757044217 54.22603709916505),5.86,21.85,Loam
561456,380,0.5,32.0,0.87,845,0.37,0.22,52,0.5,0.01,14.6,0.22,4.0,43.2,49.0,0.14,POINT (-6.587660114682911 54.40083417479313),5.18,7.69,Silt
561457,190,0.5,32.9,0.18,1470,0.52,0.15,44,0.9,0.02,6.9,0.11,2.2,80.9,92.0,0.03,POINT (-6.4138034996485755 54.44794579420494),6.45,5.83,Sand
561458,620,0.5,28.3,0.76,651,0.28,0.27,83,0.83,0.02,18.5,0.17,5.4,37.3,50.0,0.06,POINT (-6.347738127722448 54.22150827138355),5.16,2.78,Silt
561459,430,0.5,20.8,0.18,405,0.29,0.1,43,0.35,0.02,18.7,0.13,2.0,30.2,55.0,0.05,POINT (-6.400580788398476 54.4877431860908),5.16,6.79,Silt
561460,380,0.5,11.7,0.63,757,0.14,0.16,44,0.44,0.04,10.1,0.09,1.4,12.9,23.0,0.04,POINT (-6.281211543711107 54.190100348451),6.36,5.09,Sand
561461,450,0.5,27.4,0.36,476,0.48,0.11,67,0.55,0.02,21.9,0.16,2.3,45.7,65.0,0.07,POINT (-6.430835568023378 54.452471803225336),5.66,7.99,Loam
561462,640,0.5,32.3,0.48,265,0.31,0.19,53,0.38,0.01,25.0,0.33,3.3,40.3,46.0,0.09,POINT (-6.610256765618393 54.450707282363666),4.49,4.91,Clay
561463,920,0.5,24.9,0.56,647,0.36,0.2,80,0.87,0.02,15.6,0.18,8.1,45.3,59.0,0.05,POINT (-6.3152038747782875 54.273780797434334),5.79,17.1,Loam
561464,210,0.5,27.4,0.21,793,0.42,0.12,59,0.68,0.01,10.0,0.09,2.1,51.8,93.0,0.04,POINT (-6.40176236899484 54.45587307572091),5.38,9.63,Silt
561465,320,0.5,27.7,0.38,284,0.34,0.25,53,0.81,0.01,13.3,0.1,4.1,37.0,52.0,0.04,POINT (-6.531147909930251 54.4425657937749),4.88,6.93,Clay
561466,590,0.5,23.8,0.27,430,0.31,0.09,56,0.48,0.01,22.2,0.18,2.1,43.9,73.0,0.06,POINT (-6.389393541411191 54.462599875747685),4.58,9.7,Clay
561467,290,0.5,22.2,0.24,584,0.37,0.11,57,0.54,0.02,10.2,0.12,1.9,47.7,84.0,0.03,POINT (-6.480798974417914 54.39563740262701),5.24,6.65,Silt
561469,420,0.5,52.9,0.23,857,0.81,0.08,61,1.83,0.03,10.5,0.18,1.4,212.0,160.0,0.05,POINT (-6.503537749930379 54.436297192414614),5.03,6.83,Silt
561470,320,0.5,19.0,0.18,483,0.31,0.09,42,0.38,0.01,9.9,0.08,1.5,36.9,70.0,0.04,POINT (-6.391464645021059 54.481351053606055),5.93,10.92,Loam
561471,310,0.5,3.1,0.17,22,0.3,0.05,19,0.2,0.01,16.3,0.12,1.0,1.9,2.0,0.07,POINT (-6.46146442508904 54.50650229763921),2.88,97.01,Clay
561472,830,0.5,79.5,0.33,1130,1.04,0.14,76,2.29,0.03,13.0,0.26,2.1,169.0,115.0,0.07,POINT (-6.547762077133648 54.44612682205868),6.33,7.65,Sand
561473,520,0.5,14.1,0.7,590,0.18,0.16,60,0.66,0.02,13.6,0.12,5.9,36.8,51.0,0.03,POINT (-6.33502985840261 54.24506228752604),4.37,6.86,Clay
561474,910,0.5,20.3,0.67,347,1.11,0.05,35,0.25,0.005,30.2,0.37,4.7,26.5,37.0,0.14,POINT (-6.453285578136207 54.49986631700246),4.68,54.2,Clay
561476,600,0.5,16.1,0.36,612,0.23,0.2,56,0.91,0.02,10.8,0.05,3.4,51.5,65.0,0.03,POINT (-6.321625441373568 54.290285630102524),4.84,9.02,Clay
561477,440,0.5,13.6,0.54,417,0.14,0.15,47,0.4,0.03,13.7,0.1,2.2,20.7,33.0,0.05,POINT (-6.319300113886343 54.20216567143384),4.65,8.33,Clay
561479,1010,0.5,80.2,1.22,796,0.24,0.32,76,0.72,0.04,65.1,0.11,4.0,24.4,35.0,0.18,POINT (-6.332402759185784 54.17440471655638),4.31,12.7,Clay
561480,200,0.5,13.8,0.26,370,0.3,0.16,46,0.48,0.02,11.6,0.12,3.2,35.2,47.0,0.03,POINT (-6.596249150514861 54.43924317257289),5.17,6.45,Silt
561482,440,0.5,38.4,0.6,571,0.28,0.42,132,1.11,0.02,37.2,0.19,4.7,48.7,67.0,0.04,POINT (-6.301249872280215 54.23121225578625),5.13,7.51,Silt
561483,200,0.5,13.0,0.9,929,0.21,0.11,57,0.42,0.02,9.6,0.12,1.9,38.6,122.0,0.04,POINT (-6.497734806629822 54.508476868926536),4.56,23.38,Clay
561484,1430,1.0,32.2,0.71,369,2.07,0.04,36,0.17,0.005,30.2,0.68,3.8,26.9,24.0,0.2,POINT (-6.464290731619396 54.49166023006548),5.43,59.59,Silt
561485,360,0.5,12.0,0.34,353,0.16,0.2,50,0.48,0.04,15.2,0.08,1.6,17.0,27.0,0.04,POINT (-6.27841493217709 54.21019574266555),4.83,10.78,Clay
561487,690,0.5,26.6,0.39,364,0.31,0.4,142,1.02,0.02,59.5,0.2,5.3,42.8,55.0,0.04,POINT (-6.300609523025712 54.247537765937615),5.02,12.08,Silt
561488,380,0.5,45.5,0.25,890,1.01,0.14,60,1.31,0.05,12.1,0.11,2.1,87.8,86.0,0.03,POINT (-6.403277426398684 54.47398776952431),6.41,6.94,Sand
561489,310,0.5,27.7,0.3,1360,0.48,0.07,64,0.52,0.02,9.5,0.19,1.6,61.9,131.0,0.05,POINT (-6.503481723380934 54.38540899420521),4.96,9.54,Silt
561490,580,0.5,46.6,0.21,994,0.97,0.08,70,1.31,0.04,16.6,0.22,1.4,122.0,142.0,0.07,POINT (-6.48828879347434 54.44692443856909),5.24,15.46,Silt
561491,270,0.5,20.8,0.19,461,0.51,0.12,39,0.91,0.04,5.9,0.09,2.0,59.6,49.0,0.01,POINT (-6.4705529424835255 54.38672122573551),4.83,6.96,Clay
561492,580,0.5,17.0,0.49,637,0.17,0.17,72,0.58,0.01,19.5,0.17,5.7,32.1,45.0,0.03,POINT (-6.3042714891857425 54.268964351164385),4.33,7.4,Clay
561493,350,0.5,24.7,0.31,80,0.46,0.07,23,0.24,0.02,8.5,0.17,1.9,25.5,55.0,0.04,POINT (-6.452634406897763 54.479517448396905),4.33,54.03,Clay
561494,360,0.5,22.5,0.66,438,0.63,0.15,47,0.56,0.01,14.7,0.25,7.9,47.0,52.0,0.05,POINT (-6.577980406573065 54.41089075206311),6.45,7.53,Sand
561495,490,0.5,34.7,0.21,658,0.61,0.13,43,0.76,0.02,6.9,0.11,1.8,69.1,76.0,0.03,POINT (-6.475340322016689 54.51571630335215),6.55,6.46,Sand
561496,460,0.5,18.0,0.34,676,0.18,0.37,61,0.92,0.04,11.7,0.06,1.7,34.0,46.0,0.03,POINT (-6.298865577249568 54.184403002647734),4.43,9.31,Clay
561497,320,0.5,20.9,0.2,142,0.72,0.08,38,0.48,0.01,9.3,0.09,1.9,41.6,64.0,0.04,POINT (-6.431378437463613 54.48946758768803),6.03,18.0,Loam
561498,460,0.5,26.8,0.61,746,0.45,0.41,50,0.6,0.02,15.5,0.23,6.3,47.8,41.0,0.1,POINT (-6.582672651328519 54.39765817243438),6.6,6.07,Sand
561499,190,0.5,83.0,0.24,1470,0.89,0.12,55,2.41,0.02,5.0,0.15,0.9,245.0,204.0,0.03,POINT (-6.527611637004283 54.40020654397441),4.79,11.91,Clay
561500,710,0.5,20.8,1.02,671,0.23,0.27,85,0.48,0.04,30.5,0.09,2.5,22.6,25.0,0.06,POINT (-6.312125589034929 54.1774106348101),5.88,9.52,Loam
561501,330,0.5,16.2,0.32,383,0.32,0.15,56,0.41,0.02,45.1,0.11,2.3,37.1,58.0,0.25,POINT (-6.410491817090302 54.41603433193116),5.22,10.7,Silt
561502,370,0.5,15.5,0.19,555,0.24,0.09,29,0.25,0.02,6.2,0.12,1.4,29.9,49.0,0.04,POINT (-6.283834433257062 54.52243018176324),5.56,3.86,Silt
561503,520,0.5,25.7,0.41,389,0.21,0.25,64,0.54,0.04,18.5,0.15,3.0,29.0,39.0,0.03,POINT (-6.22784022969549 54.238960033893896),4.75,7.31,Clay
561504,350,0.5,26.4,0.25,557,0.36,0.11,47,0.61,0.02,13.0,0.13,2.1,51.3,68.0,0.05,POINT (-6.3302550394438715 54.499154583758084),5.02,6.15,Silt
561505,230,0.5,29.4,0.14,620,0.88,0.15,50,0.76,0.03,11.9,0.07,1.6,63.1,57.0,0.03,POINT (-6.374678971242382 54.49025463528933),6.41,7.72,Sand
561506,310,0.5,28.7,0.18,817,0.54,0.06,51,0.92,0.02,19.2,0.12,1.2,69.4,92.0,0.05,POINT (-6.30812368165297 54.46878448491846),5.23,8.77,Silt
561507,540,0.5,35.8,0.69,516,0.13,0.25,107,0.7,0.02,31.9,0.32,6.3,36.0,51.0,0.05,POINT (-6.21372819933905 54.2797681565504),4.7,10.71,Clay
561508,540,0.5,21.1,0.3,405,0.23,0.27,54,0.59,0.03,14.2,0.13,3.5,34.6,44.0,0.02,POINT (-6.124706165658306 54.26447109281959),5.92,3.79,Loam
561510,730,0.5,26.8,0.34,202,0.38,0.16,47,0.49,0.05,12.8,0.17,3.0,25.3,31.0,0.05,POINT (-6.088426995125014 54.225201735041146),4.97,16.98,Silt
561511,260,0.5,14.8,0.94,481,0.16,0.19,50,0.62,0.02,13.9,0.1,7.4,36.3,44.0,0.03,POINT (-6.355965974313697 54.25559244158651),4.68,6.48,Clay
561512,390,0.5,14.1,0.16,96,0.28,0.17,21,0.24,0.05,9.8,0.11,1.2,9.8,17.0,0.04,POINT (-6.1515118513460925 54.22454205234179),4.97,23.96,Silt
561513,590,0.5,24.1,0.4,379,0.3,0.24,78,0.61,0.02,32.3,0.16,6.6,31.3,42.0,0.05,POINT (-6.229112004013131 54.27192666318458),5.5,7.9,Silt
561515,270,0.5,34.1,0.25,778,0.51,0.08,54,0.89,0.02,24.0,0.16,2.2,81.4,112.0,0.07,POINT (-6.338830010678593 54.47575132916827),5.59,7.91,Loam
561516,200,0.5,8.8,0.24,131,0.16,0.16,28,0.33,0.03,10.5,0.09,1.4,14.9,22.0,0.02,POINT (-6.103515467016037 54.25029331617805),4.78,13.36,Clay
561517,530,0.5,35.1,0.41,338,0.25,0.35,82,0.82,0.03,26.3,0.13,6.9,42.0,59.0,0.03,POINT (-6.233806098576746 54.255139750083956),5.47,8.14,Silt
561518,650,0.5,14.4,0.36,385,0.23,0.14,37,0.29,0.04,11.0,0.13,1.8,11.3,19.0,0.06,POINT (-6.182249135403754 54.22506372464938),5.2,6.85,Silt
561519,290,0.5,39.5,0.15,739,1.22,0.17,50,1.27,0.06,8.2,0.09,1.9,84.7,69.0,0.01,POINT (-6.3620989916876045 54.460588727676104),7.68,2.56,Sand
561520,600,0.5,20.8,0.26,208,1.17,0.03,38,0.32,0.02,30.6,0.2,1.8,19.0,18.0,0.06,POINT (-6.279250946271232 54.54179856326018),4.68,48.71,Clay
561521,310,0.5,27.1,0.38,504,0.41,0.11,47,0.44,0.02,15.4,0.17,2.8,41.0,55.0,0.03,POINT (-6.4356191351696665 54.38443166821005),5.33,9.4,Silt
561522,170,0.5,23.4,0.24,604,0.33,0.07,54,0.66,0.02,11.9,0.08,1.7,58.5,87.0,0.04,POINT (-6.394027238823648 54.44273401509994),4.86,8.8,Clay
561523,1060,0.5,83.0,0.81,715,1,0.1,202,1.19,0.06,168.0,0.4,5.4,95.2,73.0,0.41,POINT (-6.331850325962239 54.464918647125764),6.26,8.94,Sand
