,Sample,P,Se,Cu,Mo,Mn,Ca,K,Zn,Mg,Na,Pb,Cd,As,Ni,Cr,pH,%OM,ARCA_ID,OBJECTID,bh,shape_star,shape_stle,hydoconnec,rainfall_2,slope_2,landclass2,host_2,soilp_2,q10_2,riverbuff2,rwb_stat_2,erosion,riskscore2,ruleid,override,SHAPE__Length,SHAPE__Area,GlobalID,SHAPE_Length,SHAPE_Area,geometry
789,560766,450,0.5,50.1,0.08,594.0,0.74,0.05,49,1.33,0.04,4.6,0.11,0.05,110.0,129.0,4.72,26.33,{3EB4C35C-3FB0-42E4-84AA-A9840980BADA},158717,Improved grassland,11055.8720545,476.92358387,Yes,0.1,0.05,0.3,0.0,0.2,0.0,0.0,0.2,0.6,1.45,3,,476.92358387,11055.87209345,{3EB4C35C-3FB0-42E4-84AA-A9840980BADA},0.005818676017657505,1.5533418597298872e-06,POINT (-6.444967431491464 55.050637447162515)
790,560773,780,1.0,83.0,0.26,1040.0,0.77,0.04,66,1.78,0.03,7.5,0.06,0.9,189.0,127.0,5.31,24.41,{9075076B-89D6-4829-BCB0-C6BE16EB1790},84313,Improved grassland,4151.65857978,466.69238526,Yes,0.1,0.05,0.3,0.0,0.2,0.0,0.0,0.1,0.0,0.75,1,,466.69238526,4151.65855474,{9075076B-89D6-4829-BCB0-C6BE16EB1790},0.005232516378128257,5.829702265148596e-07,POINT (-6.355411740296726 55.028213634659075)
791,560774,590,0.5,18.9,0.22,56.0,0.4,0.02,33,0.05,0.005,13.1,0.18,1.0,11.9,8.0,4.5,83.74,{80EDCBED-BFD4-4D63-AC63-2BFE9AEA3873},158210,Improved grassland,16176.5624137,561.24350163,Yes,0.1,0.05,0.3,0.0,0.2,0.0,0.0,0.2,0.0,0.85,2,,561.24350163,16176.5623415,{80EDCBED-BFD4-4D63-AC63-2BFE9AEA3873},0.007220503954543434,2.2717816410710807e-06,POINT (-6.413171501733938 55.032044135243304)
792,560775,830,1.0,42.0,0.54,431.0,1.15,0.03,33,0.22,0.02,21.7,0.34,2.6,41.0,30.0,5.05,31.8,{4BA5619E-4DDA-4F6B-85AE-415C6A3006E9},84951,Improved grassland,29870.8273095,856.47160249,Yes,0.1,0.1,0.3,0.0,0.3,0.3,0.3,0.2,0.0,1.6,3,,856.47160249,29870.82726758,{4BA5619E-4DDA-4F6B-85AE-415C6A3006E9},0.010601266370026872,4.204131636534535e-06,POINT (-6.469171396918786 55.119973433301666)
793,560784,250,0.5,22.9,0.25,65.0,0.2,0.1,26,0.26,0.01,8.6,0.09,1.8,24.4,32.0,4.5,24.03,{AD67CD42-9C6B-45A2-B47B-8D82885F585B},39313,Improved grassland,21147.989608,690.71434646,Yes,0.1,0.1,0.0,0.3,0.3,0.0,0.0,0.1,0.6,1.5,3,,690.71434646,21147.98931573,{AD67CD42-9C6B-45A2-B47B-8D82885F585B},0.008616299417383464,2.9792299611026387e-06,POINT (-6.350517267805422 55.15903023052471)
794,560790,280,0.5,40.2,0.24,1200.0,0.61,0.05,47,0.82,0.04,7.5,0.12,0.2,89.7,143.0,4.8,14.23,{0B71D1A1-6382-4CE3-90A6-609F2E66DE12},171434,Improved grassland,34259.6378522,917.3529918,Yes,0.1,0.05,0.3,0.0,0.2,0.3,0.3,0.2,0.0,1.45,3,,917.3529918,34259.6379323,{0B71D1A1-6382-4CE3-90A6-609F2E66DE12},0.010197924017755104,4.8173767559666445e-06,POINT (-6.477176807347011 55.082190554288445)
795,560810,1100,0.5,64.5,0.62,1320.0,0.27,0.12,97,1.27,0.05,27.9,0.24,2.3,80.3,72.0,4.43,17.64,{DA6D6930-443F-4EAD-9B90-894E50936938},88857,Improved grassland,6537.45139542,332.72096422,Yes,0.1,0.15,0.3,0.0,0.2,0.0,0.0,0.2,0.0,0.95,2,,332.72096422,6537.45137717,{DA6D6930-443F-4EAD-9B90-894E50936938},0.003870892676273979,9.204729412177033e-07,POINT (-6.309985601559172 55.138342531662616)
796,560829,430,0.5,5.2,0.21,45.0,1.91,0.05,18,0.15,0.02,19.9,0.21,0.8,4.5,4.0,5.18,70.26,{060A063D-EBD2-4A11-8D6D-F45B130ABA6F},162980,Improved grassland,22125.9840667,595.28469305,Yes,0.1,0.1,0.3,0.0,0.2,0.0,0.3,0.1,0.0,1.1,2,,595.28469305,22125.98415203,{060A063D-EBD2-4A11-8D6D-F45B130ABA6F},0.007663141438536776,3.1179661210742618e-06,POINT (-6.318611668186696 55.171503643028714)
797,560830,1490,0.5,60.6,0.55,1890.0,2.8,0.24,133,1.56,0.18,28.3,1.55,21.2,131.0,72.0,6.85,18.59,{3CCE6C8E-615F-4434-A98E-071E407BD0E5},164630,Improved grassland,5113.21214419,330.14511985,No,0.05,0.1,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.75,1,,330.14511985,5113.21215136,{3CCE6C8E-615F-4434-A98E-071E407BD0E5},0.004515114009505399,7.227052211138406e-07,POINT (-6.188712211974563 55.293644896412474)
798,560842,320,0.5,52.2,0.7,912.0,0.18,0.12,63,0.79,0.06,11.6,0.13,2.1,106.0,160.0,4.64,20.69,{1D68DE3B-69D0-462D-828C-C2B6454C7339},42800,Improved grassland,8812.18935885,390.95832411,Yes,0.05,0.15,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,1,,390.95832411,8812.18940405,{1D68DE3B-69D0-462D-828C-C2B6454C7339},0.004994307289274886,1.2447224744499182e-06,POINT (-6.1944001018530335 55.26755077486872)
799,560858,200,0.5,51.1,0.3,1380.0,1.01,0.31,67,1.14,0.25,6.7,0.13,0.4,27.3,38.0,5.34,20.01,{36205FEB-1B11-4183-8B26-224026DC7E7B},172119,Improved grassland,17238.9910023,559.84596629,Yes,0.05,0.15,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,,559.84596629,17238.99119078,{36205FEB-1B11-4183-8B26-224026DC7E7B},0.006478364337493533,2.4366270944336706e-06,POINT (-6.261550444291006 55.292745466722785)
800,560871,610,0.5,31.3,0.24,58.0,0.41,0.07,35,0.31,0.01,7.0,0.09,0.7,16.1,36.0,4.29,85.4,{9FBF98EB-6B3E-4F97-8A23-4BC733794B08},162910,Improved grassland,15843.6606851,575.50590437,Yes,0.1,0.05,0.3,0.0,0.3,0.0,0.0,0.2,0.0,0.95,2,,575.50590437,15843.6608218,{9FBF98EB-6B3E-4F97-8A23-4BC733794B08},0.007682190646615079,2.232790495242887e-06,POINT (-6.40974200168649 55.172178702805915)
801,561008,240,0.5,10.7,0.22,171.0,0.09,0.2,22,0.32,0.01,7.6,0.06,1.8,16.3,20.0,4.51,7.6,{7B2BD86C-5134-4F90-8476-A33B13453AAF},23336,Improved grassland,7197.00961322,333.23014093,No,0.1,0.1,0.0,0.3,0.3,0.0,0.0,0.1,0.0,0.9,2,,333.23014093,7197.00965732,{7B2BD86C-5134-4F90-8476-A33B13453AAF},0.004396395777958675,9.975579720175952e-07,POINT (-7.00289649124306 54.49076398629287)
802,561014,130,0.5,4.3,0.11,64.0,0.15,0.13,13,0.22,0.01,5.3,0.04,0.05,10.7,11.0,4.62,14.79,{43F01EF0-CD2F-4872-95F4-DB86DCFA3068},130719,Improved grassland,4419.23711229,290.27898837,Yes,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.2,0.0,1.0,2,,290.27898837,4419.23720084,{43F01EF0-CD2F-4872-95F4-DB86DCFA3068},0.00347404193339042,6.124719702632124e-07,POINT (-6.943627412899733 54.48699034099011)
803,561016,220,0.5,7.2,0.16,78.0,0.94,0.01,15,0.07,0.005,7.8,0.1,0.05,8.2,5.0,4.88,31.7,{B1642866-E0B7-4323-92EA-790B1834EED4},145677,Improved grassland,18293.3613248,547.28200796,Yes,0.05,0.05,0.3,0.0,0.2,0.3,0.3,0.3,0.0,1.5,3,,547.28200796,18293.36147415,{B1642866-E0B7-4323-92EA-790B1834EED4},0.00672519709532479,2.53780041036553e-06,POINT (-6.618742045931755 54.5301613167206)
804,561024,320,0.5,11.5,0.19,146.0,0.11,0.16,34,0.55,0.03,8.4,0.06,1.9,34.9,36.0,4.32,15.37,{606F0C98-7EB2-4A3E-9183-D3FC2336543F},23230,Improved grassland,3231.12239694,363.43369103,Yes,0.1,0.05,0.0,0.3,0.3,0.0,0.0,0.2,0.0,0.95,2,,363.43369103,3231.12251334,{606F0C98-7EB2-4A3E-9183-D3FC2336543F},0.005006648926237375,4.4754615571267985e-07,POINT (-6.957121889347325 54.46242013718006)
805,561025,490,0.5,14.9,0.28,359.0,0.17,0.19,34,0.48,0.02,11.4,0.07,2.2,25.5,25.0,5.66,5.59,{1E031F9C-734C-48FC-A83B-924F5DE3F28C},49984,Improved grassland,2659.25727887,220.47158938,Yes,0.1,0.05,0.3,0.0,0.3,0.0,0.0,0.1,0.2,1.05,2,,220.47158938,2659.25725998,{1E031F9C-734C-48FC-A83B-924F5DE3F28C},0.002507716197191523,3.685856133752958e-07,POINT (-6.97782366582166 54.489988537982065)
806,561036,320,0.5,17.1,0.34,168.0,0.62,0.09,29,0.12,0.01,9.1,0.13,1.0,11.3,15.0,5.1,19.34,{92C7455A-593C-4C29-A914-049DAB50D669},8385,Arable and horticulture,3779.20574314,433.998408,Yes,0.1,0.1,0.45,0.0,0.3,0.0,0.0,0.1,0.0,1.05,2,,433.99840801,3779.20596821,{92C7455A-593C-4C29-A914-049DAB50D669},0.005514533606488001,5.247516279425282e-07,POINT (-6.735126375918664 54.56646308405264)
807,561037,240,0.5,12.8,0.11,106.0,0.23,0.14,26,0.44,0.03,7.2,0.06,0.2,15.1,28.0,5.28,18.38,{0EBC8B45-0A9A-4A55-92D5-FED354B015E1},50223,Improved grassland,4010.32235813,361.02396615,Yes,0.1,0.05,0.3,0.0,0.3,0.0,0.0,0.2,0.0,0.95,2,,361.02396615,4010.32233499,{0EBC8B45-0A9A-4A55-92D5-FED354B015E1},0.004808585544898026,5.569273945726461e-07,POINT (-6.897419558850029 54.57097096180826)
808,561048,170,0.5,4.4,0.13,13.0,0.06,0.08,7,0.03,0.01,240.0,0.005,0.7,1.9,8.0,3.67,14.13,{EDF98ED0-40E4-4D87-9DB6-2C6B8BF81C51},60980,Improved grassland,28117.9364476,738.23765923,Yes,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.2,0.6,1.6,3,,738.23765923,28117.93638491,{EDF98ED0-40E4-4D87-9DB6-2C6B8BF81C51},0.00995046571146524,3.904206921163905e-06,POINT (-6.773495693904361 54.56558251334923)
809,561061,650,0.5,50.4,0.85,239.0,1.5,0.07,45,0.13,0.005,15.2,0.35,3.5,14.0,15.0,5.28,25.19,{C792375D-E513-40ED-A2B9-06A30A8122A0},70947,Improved grassland,12116.7233772,453.77955721,Yes,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.2,0.0,1.0,2,,453.77955721,12116.7232,{C792375D-E513-40ED-A2B9-06A30A8122A0},0.005273587508847899,1.6822114607354207e-06,POINT (-6.785313675328232 54.559655654524285)
810,561062,110,0.5,18.4,0.09,125.0,0.21,0.16,38,0.43,0.01,12.3,0.05,0.2,35.1,55.0,5.11,19.53,{EDA091B3-50AD-402D-B122-ED201E9F320A},58161,Improved grassland,32708.5111436,810.13618481,Yes,0.05,0.05,0.3,0.0,0.3,0.0,0.0,0.2,0.0,0.9,2,,810.13618481,32708.51115218,{EDA091B3-50AD-402D-B122-ED201E9F320A},0.010722782238409737,4.537727421805257e-06,POINT (-6.651065576916858 54.5318019919205)
811,561079,360,0.5,23.3,0.37,194.0,0.24,0.1,28,0.22,0.01,13.0,0.2,3.4,20.7,28.0,4.61,11.61,{7D9023A8-9D96-4684-8E40-EDB22C2AE293},135071,Improved grassland,8325.2594624,422.62947311,Yes,0.1,0.1,0.3,0.0,0.3,0.0,0.0,0.2,0.0,1.0,2,,422.6294731,8325.25940487,{7D9023A8-9D96-4684-8E40-EDB22C2AE293},0.0047468906382343665,1.1550811359017128e-06,POINT (-6.73757736271956 54.53367951283312)
812,561080,670,0.5,32.6,0.42,521.0,0.45,0.12,82,0.3,0.01,14.6,0.41,4.4,40.5,71.0,4.94,16.3,{940C4B18-0C89-48C3-8DD6-FD60EF292BE8},61766,Improved grassland,9305.33027971,435.87985245,Yes,0.05,0.05,0.3,0.0,0.2,0.3,0.0,0.3,0.0,1.2,2,,435.87985245,9305.33033008,{940C4B18-0C89-48C3-8DD6-FD60EF292BE8},0.0051050371659189155,1.2911284481836938e-06,POINT (-6.627459080404108 54.53738493435627)
813,561096,500,0.5,9.6,0.26,245.0,0.25,0.15,40,0.54,0.02,15.3,0.14,1.8,28.7,31.0,4.78,7.39,{A204350D-FFF5-4B8D-9E83-C45097E2FC74},1457,Arable and horticulture,5289.15474408,300.60481106,Yes,0.1,0.05,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.55,1,,300.60481106,5289.15462035,{A204350D-FFF5-4B8D-9E83-C45097E2FC74},0.003520869482366786,7.329582069644093e-07,POINT (-6.99239646607819 54.482241177215926)
814,561126,470,0.5,23.2,0.48,279.0,0.26,0.3,86,0.69,0.02,42.3,0.34,2.3,30.5,53.0,6.11,7.63,{66E01231-5FB9-47A0-90FC-2495C59E371B},70437,Improved grassland,10457.3092478,441.64550254,Yes,0.1,0.1,0.3,0.0,0.3,0.3,0.3,0.2,0.0,1.6,3,,441.64550254,10457.30921746,{66E01231-5FB9-47A0-90FC-2495C59E371B},0.00509978147411005,1.4395509009623899e-06,POINT (-6.429601035941225 54.212136091265656)
815,561130,550,0.5,16.4,0.57,482.0,0.27,0.17,69,0.36,0.02,18.2,0.27,1.9,24.2,35.0,4.72,9.22,{6A817A5A-3518-46EA-B87A-D2E0D845D8BA},50110,Improved grassland,3206.60257369,264.73900677,Yes,0.1,0.15,0.3,0.0,0.3,0.0,0.0,0.2,0.0,1.05,2,,264.73900677,3206.60257276,{6A817A5A-3518-46EA-B87A-D2E0D845D8BA},0.0034027721981100168,4.4462248042967373e-07,POINT (-6.816950253888144 54.508078638579725)
816,561131,670,0.5,23.2,0.53,470.0,0.3,0.29,125,0.83,0.02,49.3,0.35,4.1,37.5,47.0,5.4,7.0,{0A36A01E-15D3-43B2-8568-A56BCCEF6227},70404,Improved grassland,8846.94707187,385.63193783,Yes,0.1,0.15,0.3,0.0,0.3,0.0,0.0,0.2,0.0,1.05,2,,385.63193783,8846.9469525,{0A36A01E-15D3-43B2-8568-A56BCCEF6227},0.004589902378967494,1.217693073137073e-06,POINT (-6.448563145800466 54.20599368716832)
817,561216,1860,2.0,35.6,1.24,796.0,1.03,0.08,65,0.26,0.005,64.7,0.89,8.7,39.9,42.0,4.49,47.24,{A84CF873-CA3E-416B-AFDE-0E94831D9171},61651,Improved grassland,16223.9649893,538.54718441,Yes,0.05,0.15,0.3,0.0,0.3,0.3,0.2,0.3,0.0,1.6,3,,538.54718441,16223.96506437,{A84CF873-CA3E-416B-AFDE-0E94831D9171},0.007154556693308341,2.249203366432407e-06,POINT (-6.636092642509782 54.50273230392981)
818,561237,470,0.5,16.8,0.42,297.0,0.62,0.09,27,0.22,0.01,16.6,0.24,2.3,24.9,33.0,4.99,11.04,{7A5D93E1-1DB1-4B2E-BCAC-A9247EB7F0B3},144841,Improved grassland,4136.12699026,327.95942828,No,0.05,0.1,0.3,0.0,0.0,0.3,0.0,0.2,0.0,0.95,2,,327.95942828,4136.12699968,{7A5D93E1-1DB1-4B2E-BCAC-A9247EB7F0B3},0.0042708261701409666,5.725861781522174e-07,POINT (-6.7092967855908645 54.441923678180046)
819,561242,600,0.5,7.6,0.28,223.0,0.26,0.1,35,0.21,0.02,48.1,0.18,1.6,7.3,8.0,4.31,36.27,{69DCE6BB-9AA9-4254-A9E4-417E9012A6EE},10574,Arable and horticulture,14015.6026152,644.99935332,Yes,0.1,0.1,0.0,0.45,0.3,0.0,0.0,0.2,0.0,1.15,2,,644.99935332,14015.60283737,{69DCE6BB-9AA9-4254-A9E4-417E9012A6EE},0.00788995202186429,1.9434482040805294e-06,POINT (-7.069806414486327 54.50648886664492)
820,561254,1000,2.0,59.5,1.25,547.0,0.84,0.16,66,0.36,0.01,49.5,0.76,4.8,51.2,54.0,5.15,20.35,{630C8975-2512-4B24-B2D0-840C5A6BA576},145328,Improved grassland,13099.4478883,474.66715243,Yes,0.05,0.05,0.3,0.0,0.3,0.3,0.3,0.2,0.0,1.5,3,,474.66715243,13099.44805697,{630C8975-2512-4B24-B2D0-840C5A6BA576},0.005773399845609124,1.8167462079884842e-06,POINT (-6.666256928070448 54.518826912167356)
821,561263,880,0.5,22.8,0.24,195.0,0.78,0.13,32,0.27,0.01,14.4,0.42,0.6,24.7,41.0,5.99,8.72,{1BD78D4D-0ED1-42BE-ABC9-11DFDD00E375},135057,Improved grassland,5748.5044516,400.39362077,Yes,0.1,0.05,0.3,0.0,0.3,0.0,0.3,0.1,0.0,1.15,2,,400.39362078,5748.50440564,{1BD78D4D-0ED1-42BE-ABC9-11DFDD00E375},0.0042692011470006385,7.971140917978185e-07,POINT (-6.710631533547008 54.510764573497475)
822,561266,580,0.5,34.6,0.57,441.0,0.53,0.12,49,0.38,0.02,17.8,0.44,2.8,41.3,52.0,5.25,12.16,{DBF4B821-F447-4ED9-B0AD-54AD1AEB96FE},134987,Improved grassland,19341.761515,825.99325879,Yes,0.1,0.05,0.3,0.0,0.3,0.0,0.0,0.2,0.0,0.95,2,,825.99325879,19341.76178835,{DBF4B821-F447-4ED9-B0AD-54AD1AEB96FE},0.008747896540798003,2.6819686837880747e-06,POINT (-6.745440985260004 54.51050198070891)
823,561285,240,0.5,4.4,0.17,19.0,0.47,0.02,10,0.1,0.005,7.5,0.05,0.05,3.8,9.0,5.3,83.64,{79AF8640-E8D6-47FC-8427-4C06714D088F},61971,Improved grassland,39382.171651,825.25811801,Yes,0.05,0.1,0.3,0.0,0.1,0.0,0.0,0.3,0.6,1.45,3,,825.258118,39382.17139792,{79AF8640-E8D6-47FC-8427-4C06714D088F},0.01053860211839913,5.462406108985213e-06,POINT (-6.602361424054589 54.52356741982984)
824,561293,230,0.5,11.2,0.24,150.0,0.13,0.17,28,0.24,0.01,13.4,0.04,1.1,18.4,39.0,6.02,4.94,{110515F8-4961-423D-BF91-CEFFF4753339},145694,Improved grassland,6207.6094465,313.73916642,No,0.05,0.15,0.3,0.0,0.1,0.0,0.0,0.3,0.0,0.9,2,,313.73916642,6207.6094568,{110515F8-4961-423D-BF91-CEFFF4753339},0.003826303789668151,8.610998275939457e-07,POINT (-6.59051247306718 54.52767933990821)
825,561304,300,0.5,23.0,0.25,170.0,0.15,0.14,32,0.17,0.02,13.5,0.08,1.4,14.0,31.0,4.97,6.77,{CA2D5783-6BE5-4B28-A1A0-F6B7C3946F11},135208,Improved grassland,6171.74778362,402.72808505,Yes,0.05,0.05,0.3,0.0,0.3,0.0,0.0,0.3,0.0,1.0,2,,402.72808505,6171.74788606,{CA2D5783-6BE5-4B28-A1A0-F6B7C3946F11},0.005757496203681198,8.554838285857388e-07,POINT (-6.619198219591368 54.496512147238356)
826,561306,330,0.5,64.0,0.33,875.0,0.2,0.12,59,0.43,0.01,11.8,0.11,0.4,47.3,50.0,4.77,8.55,{0F79F1FC-1B4C-4F00-8672-B8DD9AC5861D},61909,Improved grassland,5455.06537885,430.30322194,Yes,0.05,0.05,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.7,1,,430.30322194,5455.06523032,{0F79F1FC-1B4C-4F00-8672-B8DD9AC5861D},0.005305878770467691,7.55910801871587e-07,POINT (-6.515290527115708 54.48546053790836)
827,561317,680,1.0,27.2,0.37,167.0,3.02,0.02,20,0.22,0.005,19.6,0.34,0.6,21.8,14.0,5.43,77.44,{FA55A68E-C53A-4461-B5BE-5BD365D6C976},135582,Improved grassland,20156.175801,632.20323458,Yes,0.05,0.05,0.3,0.0,0.3,0.3,0.0,0.2,0.0,1.2,2,,632.20323458,20156.1760216,{FA55A68E-C53A-4461-B5BE-5BD365D6C976},0.008213534594086783,2.792218498427011e-06,POINT (-6.463020686732216 54.473684408223626)
828,561325,610,0.5,19.1,1.21,665.0,4.93,0.06,15,0.4,0.02,12.4,0.46,1.2,22.8,16.0,4.76,48.18,{69244C1D-D488-4F0E-9C78-D041AF09A9ED},61959,Improved grassland,14475.6855662,602.88329353,Yes,0.05,0.05,0.3,0.0,0.3,0.3,0.3,0.2,0.0,1.5,3,,602.88329353,14475.68573129,{69244C1D-D488-4F0E-9C78-D041AF09A9ED},0.006883689328444603,2.0065826532852206e-06,POINT (-6.507280284906421 54.49820934306228)
829,561329,230,0.5,19.0,0.23,401.0,0.32,0.12,35,0.31,0.02,10.1,0.13,0.9,36.9,95.0,5.4,7.25,{F7A7ABC2-333E-4DE6-8499-78911B33D2ED},61793,Improved grassland,4622.89375335,455.40840273,Yes,0.05,0.1,0.3,0.0,0.3,0.0,0.0,0.3,0.0,1.05,2,,455.40840273,4622.89371541,{F7A7ABC2-333E-4DE6-8499-78911B33D2ED},0.004777858420133259,6.406089902214929e-07,POINT (-6.57816178155161 54.48482409681515)
830,561333,1350,0.5,25.7,1.09,416.0,0.95,0.16,61,0.31,0.02,44.0,0.32,3.8,39.2,35.0,5.37,20.35,{FF865103-63D4-49A1-9AFA-15D9166BCF7D},131742,Improved grassland,13115.5901473,783.16972955,Yes,0.05,0.1,0.3,0.0,0.3,0.0,0.0,0.1,0.0,0.85,2,,783.16972955,13115.59051339,{FF865103-63D4-49A1-9AFA-15D9166BCF7D},0.00830301943896925,1.8151467659705917e-06,POINT (-6.78727055497664 54.429579191803796)
831,561337,690,0.5,28.5,0.47,325.0,0.7,0.11,38,0.19,0.01,14.0,0.35,2.6,28.6,30.0,5.21,12.32,{8ED28FC9-733A-4F48-8690-898F3104E092},61119,Improved grassland,8875.08641132,518.8633027,Yes,0.05,0.05,0.3,0.0,0.3,0.0,0.0,0.2,0.0,0.9,2,,518.8633027,8875.08639795,{8ED28FC9-733A-4F48-8690-898F3104E092},0.005064386160855311,1.2281194526720035e-06,POINT (-6.713124896605688 54.42503850829269)
832,561342,880,1.0,21.9,0.66,231.0,1.04,0.05,32,0.2,0.005,27.4,0.4,2.3,26.0,35.0,5.3,42.63,{C69669BB-4DB3-4053-88F9-D12F407DE563},135619,Improved grassland,33801.3360367,823.23208752,Yes,0.05,0.05,0.3,0.0,0.3,0.3,0.3,0.2,0.0,1.5,3,,823.23208752,33801.33615745,{C69669BB-4DB3-4053-88F9-D12F407DE563},0.01021816637235267,4.684826760519736e-06,POINT (-6.49884393996036 54.4938103742927)
833,561351,120,0.5,8.4,0.21,208.0,0.14,0.15,32,0.24,0.02,11.2,0.06,0.8,21.4,39.0,4.3,10.18,{AD541E19-E5D8-47F5-AB75-C2B583DA80D3},71273,Improved grassland,8964.94775994,428.50000005,Yes,0.05,0.05,0.3,0.0,0.3,0.0,0.0,0.3,0.4,1.4,3,,428.50000006,8964.94782101,{AD541E19-E5D8-47F5-AB75-C2B583DA80D3},0.0053120807065555305,1.2417669991452674e-06,POINT (-6.579243619854291 54.46697625775699)
834,561354,540,0.5,23.3,0.25,135.0,0.83,0.19,58,0.44,0.02,15.7,0.27,2.1,39.7,49.0,5.52,36.43,{34AB5885-EF7F-49E5-9753-BA595577FC87},58127,Improved grassland,33376.4618123,813.02118832,Yes,0.05,0.05,0.3,0.0,0.3,0.3,0.3,0.0,0.0,1.3,2,,813.02118832,33376.46147555,{34AB5885-EF7F-49E5-9753-BA595577FC87},0.010495672380405859,4.623612286811847e-06,POINT (-6.530395631370675 54.47260005858323)
835,561363,280,0.5,11.7,0.27,229.0,0.15,0.23,33,0.23,0.01,14.0,0.06,0.6,23.3,32.0,4.15,36.06,{2FE30201-5719-4EEE-9FF9-FB4A33445E5D},71711,Improved grassland,4546.23439868,362.18885654,Yes,0.05,0.05,0.3,0.0,0.3,0.0,0.0,0.3,0.0,1.0,2,,362.18885654,4546.23440945,{2FE30201-5719-4EEE-9FF9-FB4A33445E5D},0.003679691410456502,6.298541395817308e-07,POINT (-6.618949387046553 54.47597159927141)
836,561372,300,0.5,10.5,0.18,108.0,0.26,0.09,18,0.09,0.02,13.8,0.1,0.7,9.5,15.0,5.58,9.11,{004B4D3C-0638-4136-BA9C-BD22239C0EB2},61822,Improved grassland,11202.0434048,454.7236834,Yes,0.05,0.1,0.3,0.0,0.3,0.3,0.0,0.3,0.6,1.95,3,,454.7236834,11202.04330756,{004B4D3C-0638-4136-BA9C-BD22239C0EB2},0.005309539321742477,1.5528954169196316e-06,POINT (-6.602680499317288 54.50111084255027)
837,561373,260,0.5,18.9,0.24,287.0,0.3,0.14,56,0.54,0.03,10.6,0.12,1.0,49.9,64.0,4.7,13.77,{68A4599C-277F-402B-AFF4-1C5321D32166},71457,Improved grassland,10614.0780958,471.45904123,Yes,0.05,0.05,0.3,0.0,0.3,0.0,0.0,0.2,0.0,0.9,2,,471.45904123,10614.07773664,{68A4599C-277F-402B-AFF4-1C5321D32166},0.006194983387529817,1.4701070364783356e-06,POINT (-6.4568444708215385 54.466049839187576)
838,561378,790,0.5,22.4,0.81,611.0,0.85,0.12,69,0.32,0.01,16.5,0.5,8.6,35.1,48.0,5.75,17.38,{2629165D-7B7D-415B-9A1D-DF4048E3C07E},58117,Improved grassland,16781.716073,775.36373897,Yes,0.05,0.1,0.3,0.0,0.3,0.3,0.3,0.3,0.0,1.65,3,,775.36373897,16781.71575578,{2629165D-7B7D-415B-9A1D-DF4048E3C07E},0.011003435276311016,2.3217817786676556e-06,POINT (-6.562149485120845 54.41916645863658)
839,561381,680,1.0,30.1,1.08,747.0,1.48,0.03,13,0.19,0.005,14.3,1.57,1.7,28.5,23.0,4.93,52.2,{27B1EFB3-DF29-4E54-8DF8-79B083FB77D3},72106,Improved grassland,10726.2420816,472.89070277,Yes,0.05,0.05,0.3,0.0,0.3,0.3,0.0,0.0,0.0,1.0,2,,472.89070277,10726.24198483,{27B1EFB3-DF29-4E54-8DF8-79B083FB77D3},0.0052231185964741874,1.486223185190662e-06,POINT (-6.477949716945946 54.48250732477594)
840,561383,230,0.5,19.2,0.22,580.0,0.29,0.16,36,0.39,0.02,9.2,0.08,1.5,38.2,57.0,5.85,4.26,{066974AF-5ED7-45BA-A211-5841B7E53936},481,Arable and horticulture,55755.9824371,1089.94679644,Yes,0.05,0.15,0.0,0.0,0.3,0.0,0.3,0.2,0.0,1.0,2,,1089.94679644,55755.98227585,{066974AF-5ED7-45BA-A211-5841B7E53936},0.014554741063868469,7.71472923337537e-06,POINT (-6.739374876883706 54.42067063408197)
841,561385,350,0.5,15.1,0.34,65.0,0.71,0.13,24,0.25,0.02,15.1,0.18,3.8,26.6,28.0,5.15,40.97,{BF5CBF96-B54D-48B1-9193-AFCD94F71DEF},61162,Improved grassland,7907.18248554,454.81643731,Yes,0.05,0.15,0.3,0.0,0.3,0.3,0.0,0.2,0.0,1.3,2,,454.81643731,7907.1824677,{BF5CBF96-B54D-48B1-9193-AFCD94F71DEF},0.005858729430565724,1.0945598008148763e-06,POINT (-6.682735926588334 54.4400826640205)
842,561392,320,0.5,28.6,0.24,547.0,0.57,0.12,48,0.63,0.03,24.8,0.17,1.2,69.8,84.0,6.3,11.88,{C1AEECE9-38BC-4424-876E-9A48F81AF3CA},61459,Improved grassland,28560.1464399,708.90681056,Yes,0.05,0.1,0.3,0.0,0.3,0.0,0.0,0.2,0.0,0.95,2,,708.90681057,28560.1462563,{C1AEECE9-38BC-4424-876E-9A48F81AF3CA},0.008367393348587217,3.9530619820115695e-06,POINT (-6.463352893026597 54.43807460363424)
